#Temperature [K]	Pressure [MPa]
1477.3	            207.97	    
1480.5	            208.42	    
1483.7	            208.87	    
1487.0	            209.32	    
1490.2	            209.77	    
1493.4	            210.22	    
1496.6	            210.67	    
1499.9	            211.12	    
1503.1	            211.58	    
1506.3	            212.03	    
1509.5	            212.48	    
1512.8	            212.93	    
1516.0	            213.38	    
1519.2	            213.83	    
1522.5	            214.28	    
1525.7	            214.73	    
1528.9	            215.18	    
1532.1	            215.63	    
1535.4	            216.08	    
1538.6	            216.53	    
1541.8	            216.98	    
1545.0	            217.43	    
1548.3	            217.88	    
1551.5	            218.32	    
1554.7	            218.77	    
1557.9	            219.22	    
1561.2	            219.67	    
1564.4	            220.12	    
1567.6	            220.57	    
1570.9	            221.02	    
1574.1	            221.47	    
1577.3	            221.92	    
1580.5	            222.36	    
1583.8	            222.81	    
1587.0	            223.26	    
1590.2	            223.71	    
1593.4	            224.16	    
1596.7	            224.61	    
1599.9	            225.05	    
1603.1	            225.50	    
1606.3	            225.95	    
1609.6	            226.40	    
1612.8	            226.84	    
1616.0	            227.29	    
1619.3	            227.74	    
1622.5	            228.19	    
1625.7	            228.63	    
1628.9	            229.08	    
1632.2	            229.53	    
1635.4	            229.98	    
1638.6	            230.42	    
1641.8	            230.87	    
1645.1	            231.32	    
1648.3	            231.76	    
1651.5	            232.21	    
1654.7	            232.66	    
1658.0	            233.10	    
1661.2	            233.55	    
1664.4	            234.00	    
1667.7	            234.44	    
1670.9	            234.89	    
1674.1	            235.33	    
1677.3	            235.78	    
1680.6	            236.23	    
1683.8	            236.67	    
1687.0	            237.12	    
1690.2	            237.56	    
1693.5	            238.01	    
1696.7	            238.45	    
1699.9	            238.90	    
1703.1	            239.34	    
1706.4	            239.79	    
1709.6	            240.23	    
1712.8	            240.68	    
1716.1	            241.12	    
1719.3	            241.57	    
1722.5	            242.01	    
1725.7	            242.46	    
1729.0	            242.90	    
1732.2	            243.35	    
1735.4	            243.79	    
1738.6	            244.24	    
1741.9	            244.68	    
1745.1	            245.13	    
1748.3	            245.57	    
1751.5	            246.01	    
1754.8	            246.46	    
1758.0	            246.90	    
1761.2	            247.35	    
1764.5	            247.79	    
1767.7	            248.23	    
1770.9	            248.68	    
1774.1	            249.12	    
1777.4	            249.56	    
1780.6	            250.01	    
1783.8	            250.45	    
1787.0	            250.89	    
1790.3	            251.34	    
1793.5	            251.78	    
1796.7	            252.22	    
1799.9	            252.67	    
1803.2	            253.11	    
1806.4	            253.55	    
1809.6	            253.99	    
1812.9	            254.44	    
1816.1	            254.88	    
1819.3	            255.32	    
1822.5	            255.76	    
1825.8	            256.21	    
1829.0	            256.65	    
1832.2	            257.09	    
1835.4	            257.53	    
1838.7	            257.98	    
1841.9	            258.42	    
1845.1	            258.86	    
1848.3	            259.30	    
1851.6	            259.74	    
1854.8	            260.19	    
1858.0	            260.63	    
1861.3	            261.07	    
1864.5	            261.51	    
1867.7	            261.95	    
1870.9	            262.39	    
1874.2	            262.83	    
1877.4	            263.28	    
1880.6	            263.72	    
1883.8	            264.16	    
1887.1	            264.60	    
1890.3	            265.04	    
1893.5	            265.48	    
1896.7	            265.92	    
1900.0	            266.36	    
1903.2	            266.80	    
1906.4	            267.24	    
1909.7	            267.68	    
1912.9	            268.12	    
1916.1	            268.56	    
1919.3	            269.00	    
1922.6	            269.44	    
1925.8	            269.88	    
1929.0	            270.32	    
1932.2	            270.76	    
1935.5	            271.20	    
1938.7	            271.64	    
1941.9	            272.08	    
1945.1	            272.52	    
1948.4	            272.96	    
1951.6	            273.40	    
1954.8	            273.84	    
1958.1	            274.28	    
1961.3	            274.72	    
1964.5	            275.16	    
1967.7	            275.60	    
1971.0	            276.04	    
1974.2	            276.48	    
1977.4	            276.92	    
1980.6	            277.36	    
1983.9	            277.80	    
1987.1	            278.23	    
1990.3	            278.67	    
1993.5	            279.11	    
1996.8	            279.55	    
2000.0	            279.99	    
